flowerNum,trt,daysOpen,distance,shakeNumber,temp,humidity,notes,dropFromAnalysis,file,pxToMmConversion,firstPollen,firstPollenOutOfScreen,blankFrames,slope,int,aperture,focus,frameRate,shutter,amplitude,freq,sec,plant,openTime,DateOfExp
101,AC,2,NA,1,18.8,50,NA,,101_50_C001H0 06202014,33.5485804,222,262,613,0.02921977,0.244021298,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA,
102,AC,2,NA,1,18.8,51,NA,,102_51_C001H0 06202014,33.38696201,111,207,534,0.015323933,0.197703997,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA,
103,Humidifier,2,NA,1,21.9,66,NA,,103_01_66_21.9 06242014,33.5015373,602,686,896,0.01430881,0.194293348,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,NA,6/24/14
104,Humidifier,1,NA,1,22.4,68,NA,,104_00_68_22.4 06242014,33.79314331,186,277,493,0.001788099,0.011464288,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,NA,6/24/14
105,Humidifier,2,NA,1,22.7,69,NA,,105_02_69_22.7 06242014,33.4115094,272,340,642,0.017505124,0.243361599,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,NA,6/24/14
106,Humidifier,2,NA,1,23.1,69,NA,,106_02_69_23.1 06242014,33.89905831,167,205,469,0.02567858,0.20804635,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,NA,6/24/14
107,Humidifier,2,NA,1,23.3,70,NA,,107_02_70_23.3 06242014,34.05442938,120,219,464,0.016677232,0.240220916,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,NA,6/24/14
108,Humidifier,1,NA,1,23.4,70,NA,,108_00_70_23.4 06242014,33.78235882,252,329,629,0.026960683,0.294271101,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,NA,6/24/14
109,Humidifier,2,NA,1,23.7,71,NA,,109_01_71_23.7 06242014,33.99851684,509,612,901,0.004561525,0.090916257,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,NA,6/24/14
110,Humidifier,2,NA,1,23.9,71,NA,,110_01_71_23.9 06242014,34.11665939,448,578,758,0.002421991,0.040412581,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,NA,6/24/14
111,Humidifier,2,NA,1,24.1,72,NA,,111_01_72_24.1 06242014,33.52427348,276,318,615,0.012625506,0.169880475,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,NA,6/24/14
112,Humidifier,2,NA,1,23.9,67,NA,,112_02_67_23.9 06242014,34.05493176,318,378,754,0.013153882,0.181553821,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,NA,6/24/14
113,Humidifier,2,NA,1,23.9,67,NA,,113_01_67_23.9 06242014,33.81711232,181,261,494,0.012395088,0.190326197,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,NA,6/24/14
115,Humidifier,2,NA,1,24.1,69,NA,,115_01_69_24.1 06242014,33.50050727,244,327,613,0.013345646,0.245823833,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,NA,6/24/14
116,Humidifier,2,NA,1,24.4,71,NA,,116_01_71_24.4 06242014,32.65062148,125,171,402,0.020658186,0.099801756,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,NA,6/24/14
117,Humidifier,2,NA,1,24.6,71,NA,,117_01_71_24.6 06242014,33.45767754,209,266,557,0.030660153,0.271260392,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,NA,6/24/14
118,AC,2,NA,1,22.1,62,NA,,118_pi_62_22.1_01 06252014,32.80710203,114,134,466,0.122078157,0.385708641,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morning,6/25/14
119,AC,2,NA,1,21.3,59,NA,,119_bl_59_21.3_01 06252014,32.94567007,120,260,547,0.00664673,0.157814137,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,afternoon,6/25/14
120,AC,2,NA,1,21.1,60,NA,,120_pi_60_21.1_01 06252014,32.27276192,94,186,441,0.011076617,0.169890384,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morning,6/25/14
121,AC,2,NA,1,21.1,62,NA,,121_bl_62_21.1_01 06252014,32.68135,291,367,597,0.011685117,0.151023791,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,afternoon,6/25/14
122,AC,2,NA,1,20.6,59,NA,,122_rd_59_20.6_01 06252014,32.75632442,182,221,506,0.022853344,0.177764422,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/25/14
123,AC,2,NA,1,20.7,61,NA,,123_bl_61_20.7_01 06252014,33.01743915,241,353,561,0.005603716,0.104603924,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,afternoon,6/25/14
124,AC,2,NA,1,20.4,59,NA,,124_ye_59_20.4_01 06252014,32.84684009,261,384,618,0.007577457,0.147129295,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,midday,6/25/14
125,AC,2,NA,1,20.4,61,NA,,125_pi_61_20.4_01 06252014,32.29525742,153,238,532,0.005389261,0.127165918,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morning,6/25/14
126,AC,2,NA,1,20.4,60,NA,,126_pi_60_20.4_01 06252014,32.57714652,183,305,607,0.007765453,0.12914152,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morning,6/25/14
127,AC,2,NA,1,20.3,61,NA,,127_rd_61_20.3_01 06252014,32.75543364,180,327,565,0.004885718,0.104730252,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/25/14
128,AC,2,NA,1,20.3,61,NA,,128_bl_61_20.3_01 06252014,32.59692696,317,359,650,0.020865673,0.199988652,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,afternoon,6/25/14
129,AC,2,NA,1,20.2,60,petals forward,,129_bl_60_20.2_01 06252014,32.43459806,211,283,577,0.009406242,0.18118395,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,afternoon,6/25/14
130,AC,2,NA,1,20.4,64,NA,,130_bl_64_20.4_01 06252014,32.53199424,170,260,530,0.006866882,0.129870607,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,afternoon,6/25/14
131,Humidifier,2,NA,1,21,66,NA,,131_bl_66_21.0_01 06252014,32.12328388,202,349,503,0.002586557,0.04475314,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,afternoon,6/25/14
132,Humidifier,2,NA,1,21.4,68,NA,,132_pi_68_21.4_01 06252014,32.83134358,225,368,573,0.0019008,0.037822707,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morning,6/25/14
133,Humidifier,2,NA,1,21.8,70,NA,,133_bl_70_21.8_01 06252014,32.61176927,237,380,645,0.002406716,0.059118387,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,afternoon,6/25/14
134,Humidifier,2,NA,1,22.4,72,NA,,134_pi_72_22.4_01 06252014,32.85871638,202,327,533,0.008059619,0.124106326,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morning,6/25/14
135,Humidifier,2,NA,1,23.3,73,NA,,135_bl_73_23.3_01 06252014,32.43018637,492,515,830,0.030197773,0.145236764,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,afternoon,6/25/14
136,Humidifier,2,NA,1,23.5,74,NA,,136_pi_74_23.5_01 06252014,32.94942825,63,147,454,0.006943334,0.150295048,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morning,6/25/14
137,Humidifier,2,NA,1,23.8,74,NA,,137_rd_74_23.8_01 06252014,32.8343762,90,178,552,0.014682116,0.155340358,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/25/14
138,Humidifier,2,NA,1,23.9,74,NA,,138_rd_74_23.9_01 06252014,32.8845166,215,254,566,0.035490422,0.191676979,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/25/14
139,Humidifier,2,NA,1,24.3,67,NA,,139_bl_67_24.3_01 06252014,32.47067919,160,245,567,0.017840051,0.189175727,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,afternoon,6/25/14
140,Humidifier,2,NA,1,24.4,68,NA,,140_bl_68_24.4_01 06252014,32.61596737,293,331,632,0.014950289,0.111274195,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,afternoon,6/25/14
141,Humidifier,2,NA,1,24.7,68,NA,,141_pi_68_24.7_01 06252014,32.54164488,256,375,712,0.004507474,0.101892576,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,morning,6/25/14
142,Humidifier,2,NA,1,24.8,69,NA,,142_ye_69_24.8_01 06252014,32.98330461,138,397,590,0.000632503,0.026905102,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,midday,6/25/14
143,Humidifier,2,NA,1,25,69,NA,,143_bl_69_25.0_01 06252014,32.57688938,178,220,596,0.030831382,0.16615628,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,afternoon,6/25/14
144,Humidifier,2,NA,1,25.2,68,NA,,144_pi_68_25.2_01 06252014,32.52806729,364,681,683,0.000183814,0.009156256,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,morning,6/25/14
145,Humidifier,2,NA,1,25.3,69,NA,,145_ye_69_25.3_01 06252014,32.70811312,400,435,889,0.030896952,0.235126407,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,midday,6/25/14
146,Humidifier,2,NA,1,25.4,69,NA,,146_bl_69_25.4_01 06252014,32.65011679,138,211,491,0.001944266,0.063977465,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,afternoon,6/25/14
147,Humidifier,2,NA,1,25.6,68,NA,,147_rd_68_25.6_01 06252014,32.47257318,272,320,633,0.011735222,0.125980152,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,overnight,6/25/14
148,Humidifier,2,NA,1,25.7,67,NA,,148_ye_67_25.7_01 06252014,32.28014872,196,266,528,0.010159304,0.089494505,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,midday,6/25/14
149,Ambient,2,NA,1,23.6,82,NA,,145_wh_82_23.6_01 06262014,33.55336251,65,162,503,0.010847305,0.196576956,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morningBeforeTrial,6/26/14
150,Ambient,2,NA,1,23.7,82,NA,,146_wh_82_23.7_01 06262014,34.3038974,69,151,424,0.005745648,0.093614924,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morningBeforeTrial,6/26/14
151,Ambient,1,NA,1,23.8,82,NA,,147_pi_82_23.8_01 06262014,33.8572194,251,311,651,0.007871845,0.103182242,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/26/14
152,Ambient,2,NA,1,23.8,82,NA,,148_wh_82_23.8_01 06262014,34.19928785,240,370,552,0.003387855,0.081363865,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morningBeforeTrial,6/26/14
153,Ambient,2,NA,1,23.9,83,NA,,149_wh_83_23.9_01 06262014,33.29054892,342,462,766,0.003158436,0.062935528,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morningBeforeTrial,6/26/14
154,Ambient,1,NA,1,23.9,83,NA,,150_pi_83_23.9_01 06262014,33.01343507,91,152,447,0.011882531,0.114815542,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/26/14
155,Ambient,1,NA,1,23.9,83,NA,,151_pi_83_23.9_01 06262014,33.25514218,438,517,922,0.010762987,0.112786357,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/26/14
156,Ambient,1,NA,1,23.9,83,NA,,152_pi_83_23.9_01 06262014,33.43026649,80,138,673,0.017706144,0.17119758,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/26/14
157,Ambient,2,NA,1,23.9,83,NA,,153_wh_83_23.9_01 06262014,33.16970363,140,224,587,0.006538961,0.143779362,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morningBeforeTrial,6/26/14
158,Ambient,1,NA,1,23.9,83,Anther deformed,y,154_pi_83_23.9_01 06262014,33.33120465,184,283,647,0.002241063,0.037439171,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/26/14
160,Ambient,2,NA,1,23.9,83,NA,,156_wh_83_23.9_01 06262014,32.87375904,275,307,558,0.038096823,0.221433935,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morningBeforeTrial,6/26/14
161,Ambient,1,NA,1,24,83,Anther not fit snugly in shaker,y,157_pi_83_24.0_01 06262014,33.27499984,109,149,430,0.016863606,0.152531668,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/26/14
162,Ambient,2,NA,1,24,83,NA,,158_wh_83_24.0_01 06262014,32.59848604,180,241,709,0.008134717,0.123769403,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morningBeforeTrial,6/26/14
163,Ambient,1,NA,1,24.1,83,NA,,159_pi_83_24.1_01 06262014,33.08082718,153,247,571,0.009633407,0.12656017,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,overnight,6/26/14
164,Ambient,2,NA,1,24.2,83,NA,,160_wh_83_24.2_01 06262014,33.42863854,152,215,526,0.00990762,0.153766442,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,big002,morningBeforeTrial,6/26/14
165,Ambient,2,NA,1,24.2,83,NA,,161_wh_83_24.2_01 06262014,33.18787949,228,365,627,0.003472347,0.072955666,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,morningBeforeTrial,6/26/14
188,dehumidifier,2,NA,1,31.7,38,NA,,188_31.7_38 07022014,34.22506889,251,345,696,0.003499348,0.062156114,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
189,dehumidifier,2,NA,1,31.8,39,NA,,189_31.8_39 07022014,33.30296476,534,660,1035,0.001673309,0.082133382,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
190,dehumidifier,2,NA,1,32.3,40,NA,,190_32.3_40 07022014,33.28784609,190,327,622,0.002554674,0.080413794,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
191,dehumidifier,2,NA,1,32.8,41,NA,,191_32.8_41 07022014,33.81134483,156,273,566,0.003202661,0.093952322,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
192,dehumidifier,2,NA,1,33.2,40,NA,,192_33.2_40 07022014,33.27615234,110,250,612,0.003102963,0.11949108,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
193,dehumidifier,2,NA,1,33.6,41,NA,,193_33.6_41 07022014,32.85482427,193,280,644,0.007172216,0.127536689,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
194,dehumidifier,2,NA,1,33.8,42,NA,,194_33.8_42 07022014,33.05662602,249,348,729,0.001876504,0.039941806,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
195,dehumidifier,2,NA,1,33.8,39,NA,,195_33.8_39 07022014,33.18127303,217,298,682,0.005410296,0.076535259,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
196,dehumidifier,2,NA,1,33.3,37,NA,,196_33.3_37 07022014,32.54319128,338,505,947,0.000895203,0.033530806,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
197,dehumidifier,2,NA,1,32.8,38,NA,,197_32.8_38 07022014,32.88112107,186,370,805,0.002366021,0.074132737,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
198,dehumidifier,2,NA,1,31.9,38,NA,,198_31.9_38 07022014,33.03073012,320,504,763,0.002340214,0.077172024,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
199,dehumidifier,2,NA,1,31.4,38,NA,,199_31.4_38 07022014,32.77699891,251,481,771,0.000544853,0.024650694,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
200,dehumidifier,2,NA,1,31.1,39,NA,,200_31.1_39 07022014,32.55046733,528,565,1022,0.008535105,0.119065629,16,1:15,1000,"""1/1500""",0.38,279,0.1792115,sml001,after 3pm previous day,7/2/14
